The number of nodes: 3513
The number of nodes: 3513
The number of nodes: 3513
The number of edges: 17227
The number of self-loop: 0
The in-degree and out-degree of nodes
Node 	 In-degree 	 Out-degree
2692227212 	 4 	 2
2694082282 	 5 	 0
454212238 	 12 	 28
2384604722 	 1 	 14
771115602 	 0 	 2
580170650 	 9 	 5
2351217773 	 0 	 2
2965339559 	 0 	 5
1581851702 	 9 	 0
2568352426 	 0 	 10
2979491992 	 3 	 6
3078956370 	 2 	 1
582163782 	 4 	 12
2367512420 	 1 	 0
2334174014 	 0 	 1
2876305923 	 0 	 3
2341284986 	 3 	 10
2744379202 	 0 	 1
2203050737 	 26 	 82
2914151303 	 1 	 1
52864018 	 8 	 240
2627959595 	 5 	 5
2887997433 	 5 	 8
2937823517 	 0 	 1
2151713591 	 1 	 3
2165776433 	 8 	 0
1604212940 	 0 	 11
3033607829 	 0 	 3
358635107 	 2 	 1
2195107466 	 4 	 0
828396511 	 4 	 13
334300508 	 0 	 1
1349632016 	 1 	 2
2586285408 	 4 	 1
2645545330 	 9 	 8
16857836 	 366 	 1213
449964664 	 0 	 1
143595558 	 2 	 23
2660730700 	 3 	 4
3025183695 	 0 	 1
1603000094 	 6 	 16
16423680 	 6 	 17
2937222199 	 5 	 13
2828848867 	 0 	 2
2974249733 	 0 	 57
2404881204 	 0 	 7
2812143263 	 0 	 2
2654661861 	 5 	 21
942308778 	 0 	 8
471888443 	 0 	 14
78091695 	 50 	 134
1606926248 	 0 	 1
2998626730 	 5 	 15
1363264309 	 0 	 21
2765078337 	 0 	 1
2870146821 	 0 	 1
1334655692 	 0 	 2
415742330 	 1 	 2
1393378628 	 11 	 11
1544690618 	 1 	 3
477487981 	 0 	 1
1326758233 	 0 	 5
2967219952 	 0 	 1
436810517 	 79 	 35
26910807 	 0 	 3
2971871464 	 19 	 23
3037018602 	 0 	 1
2864529060 	 4 	 11
2388133910 	 2 	 0
2414082384 	 1 	 5
178030167 	 0 	 3
1940124240 	 4 	 9
232298419 	 1 	 2
3018157910 	 0 	 1
2954235867 	 2 	 3
3031785183 	 0 	 2
2712314062 	 11 	 1
2773018313 	 1 	 2
292862572 	 0 	 4
3022419963 	 0 	 4
1297290402 	 9 	 28
1831797342 	 1 	 0
148382170 	 278 	 69
1286261071 	 1 	 5
897509594 	 108 	 6
2869462386 	 1 	 0
1580814492 	 0 	 2
419669921 	 50 	 231
344690832 	 2 	 0
3041452721 	 3 	 0
446903038 	 0 	 4
2463066784 	 0 	 2
1556563772 	 1 	 0
1893310921 	 3 	 40
797263375 	 0 	 3
1144574893 	 0 	 1
30039253 	 50 	 1
2318663445 	 3 	 1
2872573031 	 0 	 1
2193489145 	 16 	 33
3011274507 	 0 	 1
1158232243 	 0 	 1
2273980452 	 6 	 8
91692512 	 0 	 3
2921392852 	 0 	 1
2875709752 	 20 	 6
3048364917 	 112 	 186
1705799604 	 11 	 1
2784484748 	 5 	 14
2886085611 	 0 	 7
415845289 	 43 	 50
2463527912 	 1 	 1
1375766984 	 0 	 1
29633358 	 0 	 57
2147796222 	 13 	 6
2706768392 	 2 	 6
2887840605 	 0 	 1
1950407053 	 5 	 3
2874879328 	 0 	 7
237411813 	 2 	 1
2390420994 	 105 	 1
235612435 	 0 	 3
2985102366 	 10 	 0
2887983925 	 32 	 2
2287704289 	 1 	 11
1663530960 	 0 	 2
2148172328 	 0 	 34
2462565707 	 2 	 1
3119665913 	 30 	 0
192847562 	 29 	 52
3002429217 	 2 	 5
1619379512 	 119 	 16
1598741904 	 5 	 6
2150040687 	 0 	 1
3116428959 	 1 	 0
2571502611 	 0 	 3
1949908093 	 1 	 1
2926619406 	 1 	 0
1040997450 	 0 	 4
3089750621 	 0 	 2
3070520465 	 4 	 7
368539204 	 146 	 28
2543630830 	 22 	 14
2182259392 	 2 	 3
25847662 	 0 	 8
2745010728 	 1 	 1
410431832 	 2 	 1
791987130 	 1 	 1
983400091 	 1 	 35
3089979001 	 0 	 1
2746904423 	 2 	 6
302237628 	 0 	 1
1976965368 	 0 	 1
3041533349 	 2 	 0
1362383646 	 0 	 2
2333951852 	 1 	 1
1431886142 	 4 	 8
2808120791 	 2 	 2
2493501393 	 24 	 11
2795243959 	 2 	 1
2793320165 	 1 	 0
2925069206 	 0 	 3
1112679991 	 0 	 4
556827276 	 14 	 0
1242859705 	 2 	 2
1272500016 	 17 	 53
2476005030 	 0 	 5
1908813554 	 227 	 368
898257194 	 1 	 2
345776206 	 0 	 3
2543739436 	 7 	 5
195875182 	 0 	 1
2802520322 	 0 	 6
3019223763 	 3 	 0
2768426734 	 13 	 15
2572335036 	 1 	 2
557068003 	 2 	 0
2162142216 	 8 	 17
80085403 	 10 	 8
257142241 	 0 	 2
1112061216 	 0 	 1
2175109904 	 34 	 43
3025477798 	 11 	 12
2973970414 	 0 	 1
2857690601 	 2 	 1
2890064158 	 13 	 12
1273522525 	 1 	 0
3042749944 	 15 	 14
1205429120 	 2 	 10
2408674502 	 486 	 1147
2978971882 	 1 	 0
1594063332 	 2 	 13
2151392191 	 6 	 16
776944543 	 24 	 30
2990372162 	 0 	 1
2758604684 	 6 	 1
485092079 	 0 	 1
2290077955 	 0 	 2
1660862594 	 0 	 1
1599087102 	 0 	 13
3127544825 	 2 	 0
862154029 	 7 	 1
1093113722 	 4 	 9
2737592436 	 0 	 13
124878802 	 0 	 1
1365779976 	 0 	 1
905312215 	 3 	 7
1216171603 	 2 	 4
2337404155 	 4 	 2
2857951264 	 4 	 48
24919244 	 16 	 0
1065741258 	 2 	 0
2804774814 	 1 	 0
1549258225 	 0 	 1
17021806 	 59 	 81
2769504706 	 0 	 1
2983738638 	 2 	 0
1958385121 	 0 	 1
14687966 	 3 	 3
61697642 	 4 	 0
2879236232 	 0 	 12
461651862 	 0 	 2
1436149489 	 3 	 6
3082757708 	 1 	 0
2962441832 	 3 	 0
708050179 	 0 	 8
3015908311 	 17 	 7
2907757585 	 0 	 2
2752663556 	 60 	 132
287728950 	 0 	 2
1128178039 	 0 	 13
338908667 	 4 	 16
2763630797 	 1 	 0
3053099334 	 6 	 1
3114129054 	 0 	 1
1105600160 	 0 	 1
3006444471 	 2 	 0
843629382 	 0 	 3
1840869632 	 3 	 5
217791516 	 1 	 0
2822333961 	 0 	 1
2470356449 	 0 	 1
1363270812 	 0 	 6
32759193 	 2 	 8
400120758 	 0 	 18
126710614 	 118 	 120
118191101 	 3 	 3
2893999868 	 0 	 1
2901381779 	 1 	 0
160228888 	 0 	 1
2337413886 	 2 	 11
102625991 	 16 	 122
875705425 	 1 	 0
122463378 	 11 	 33
2576323691 	 0 	 2
1548066919 	 16 	 7
2313235804 	 2 	 24
783411500 	 2 	 1
27816566 	 1 	 3
868701480 	 0 	 1
2818354531 	 1 	 2
number of nodes: 3513
